1	0	-0.37805721383559054
1	0	-0.3774360118575242
1	0	-0.3768211283372861
3	0	-0.37615796146937164
1	0	-0.37555189513842135
3	0	-0.3747827615561519
0	1	-0.3741764002712128
0	1	-0.3735312557823142
0	1	-0.37276309576843447
1	0	-0.3720387419439212
1	0	-0.37140919163898767
0	1	-0.3708644518507112
1	0	-0.3702143501119303
0	1	-0.36963171523443783
0	1	-0.3689076736494893
1	1	-0.3682010370113567
1	0	-0.3674787981606788
1	0	-0.3668961697459915
0	1	-0.36622010908392894
0	1	-0.365589410123336
1	0	-0.3650008510920336
1	0	-0.36453422491667536
1	0	-0.36402356900789257
1	0	-0.36336346341702486
1	0	-0.36288414137774677
0	1	-0.36229649575386014
1	0	-0.36169755405614507
1	0	-0.36103669634115504
1	0	-0.36051606637756245
1	0	-0.36005871403063733
1	0	-0.3594448004961101
3	0	-0.3588342621158295
1	0	-0.3582023927723634
0	1	-0.3576268601489541
1	0	-0.35708886987517063
0	1	-0.3565631625355256
3	0	-0.3558580836395336
0	1	-0.35532411797199925
1	0	-0.35480333143072257
1	0	-0.3542521653499272
1	0	-0.35369980093586934
0	1	-0.353081631393031
1	0	-0.35259157606558417
0	1	-0.35199352173139353
3	0	-0.351407295856001
1	0	-0.3508538109534401
4	0	-0.3502439874567914
0	1	-0.34975703764718347
1	0	-0.3492322688436615
0	1	-0.3487012864177624
0	1	-0.34820282958348436
0	3	-0.34766780210446746
0	1	-0.347209080012867
1	0	-0.34672331707600335
0	1	-0.3463354994124783
1	0	-0.34582389262845814
0	1	-0.3453180728021251
0	1	-0.34489774928367495
0	1	-0.3443229916627615
1	0	-0.3437327708286553
1	0	-0.34322614013575237
0	1	-0.3427848188655744
0	1	-0.34229247693660386
1	0	-0.34185912407234864
1	0	-0.3414194018239102
0	1	-0.3409332833157207
1	0	-0.34044248863959453
0	1	-0.34001354959821156
1	0	-0.33955993394261735
3	0	-0.33913410951016376
0	1	-0.3387604104076168
1	0	-0.33833979443665474
3	0	-0.3378763525714945
1	0	-0.3374649858284395
0	1	-0.3370132420979735
1	0	-0.33656437170755965
0	1	-0.3361266911911883
0	1	-0.3355648361374986
1	0	-0.3350778120692832
1	1	-0.3346186448204057
1	1	-0.334121214178588
1	0	-0.3336839650798575
1	0	-0.3332405347704741
0	1	-0.33276382639430235
0	1	-0.33230735164118586
0	1	-0.33192548389747983
1	0	-0.3315231291346244
1	0	-0.3310986293640622
0	1	-0.3306851199405732
1	0	-0.33024843989690755
3	0	-0.3298269577058176
1	0	-0.32946792781747325
0	1	-0.32899541554598394
1	0	-0.32862727536090286
1	1	-0.3282238261629042
0	1	-0.3278757238795149
3	0	-0.3274259269645611
1	0	-0.32703815402236003
3	0	-0.3266234047441748
0	1	-0.326268644398792
1	0	-0.32587351229733375
0	1	-0.32543745298009596
1	0	-0.3250624971492072
1	0	-0.32463293777627705
1	0	-0.32425622142566224
1	0	-0.32384418695814576
1	0	-0.32347944599632183
1	0	-0.3230837020528735
0	1	-0.3225713045007192
3	0	-0.3221443478012164
1	0	-0.3217771563748042
0	1	-0.3214696006879709
1	0	-0.32111461648538625
3	0	-0.32077090309397116
0	2	-0.32045708248966664
1	0	-0.32009128865139214
1	0	-0.31969191264252783
0	1	-0.31931137545003896
1	0	-0.31897302053663384
1	0	-0.3185856688664925
0	1	-0.3182287253010462
1	0	-0.31791193335734336
1	0	-0.3176210187890465
0	1	-0.31720924401345696
0	1	-0.3168470203768491
1	0	-0.31648426651563594
1	0	-0.3160906991783323
1	0	-0.3157197128055846
0	1	-0.31533520247712593
1	0	-0.3149362137696569
1	0	-0.31454828488304704
0	1	-0.31417699678171407
0	1	-0.31385862477753307
1	0	-0.3134430981540453
1	0	-0.3130639696300442
0	1	-0.3127148973276775
1	0	-0.3123952204375882
2	0	-0.3120593889871181
1	0	-0.31170351337807184
1	0	-0.3113213736253463
1	0	-0.31098736295484436
0	1	-0.3105854032957213
1	0	-0.3102895109164766
0	1	-0.3099613216754419
1	0	-0.30959443658062724
0	1	-0.30920102845534003
0	1	-0.3088645637402049
1	0	-0.3085190472439472
0	1	-0.30818896176627775
1	0	-0.3078493981569981
0	1	-0.3074687465706355
3	0	-0.3071591037252846
1	0	-0.30686251472260684
3	0	-0.3065435989361724
1	0	-0.3062461462683986
1	0	-0.3059519473058214
3	0	-0.30559432605485615
0	1	-0.3052630097878353
0	1	-0.3049158482391863
1	0	-0.30456938621754553
0	1	-0.3042591606209136
1	0	-0.30388904149618
1	0	-0.303548734978382
0	1	-0.3032895031316182
0	1	-0.3029840067696187
1	0	-0.3026681735194019
1	0	-0.30232835666170416
0	1	-0.30202462510492417
0	1	-0.30166805208668
3	0	-0.3013824898985216
1	0	-0.30100630136421486
1	0	-0.30062059959656273
1	0	-0.30025604284056934
1	0	-0.29991301242580304
3	0	-0.2996179983707439
1	0	-0.29931218086166067
0	1	-0.2989961996114504
0	1	-0.29866143165426623
0	1	-0.2983166927533101
1	0	-0.2979655906141114
0	1	-0.29764613978092214
0	1	-0.2973588597711198
1	0	-0.29710542185944305
1	0	-0.29676254077917924
0	1	-0.29644863494594254
0	1	-0.2961395967844376
3	0	-0.2958370810349441
0	1	-0.2954730376149392
0	1	-0.2952068385195657
1	0	-0.29487624556064196
0	1	-0.29458054860425015
0	1	-0.29425895441156175
1	0	-0.2939328891758262
0	1	-0.2936193722306004
1	0	-0.2933433839053208
1	0	-0.2929944021122199
0	1	-0.29270439192317527
0	1	-0.2924243994739272
1	0	-0.292055118870935
1	0	-0.2918208426311843
0	1	-0.2915137748978368
0	1	-0.29119901075422666
1	0	-0.29091689927176423
1	0	-0.29059290301650037
0	1	-0.2903152666350657
1	0	-0.2900429091117105
0	1	-0.2897302155690676
0	1	-0.28935887495012247
1	0	-0.2890796961492435
1	0	-0.28883470567275416
3	0	-0.288491695416792
0	1	-0.2881399319589147
1	0	-0.28784763637197
1	0	-0.2875575045530176
1	0	-0.2872555497569902
0	1	-0.28698499861599064
4	0	-0.28664849773813883
1	0	-0.286401553618318
1	0	-0.286075442810462
1	0	-0.28579072277933126
1	0	-0.285491884565001
1	0	-0.28523213834810335
0	1	-0.2849285688357425
1	0	-0.2846604942825425
1	0	-0.28436693478090475
1	0	-0.28410705116532653
1	0	-0.28385823575640023
0	1	-0.28345497570678974
1	0	-0.2831635844315155
1	0	-0.28285115676795064
1	0	-0.2825199749065728
1	0	-0.2822701053309506
1	0	-0.2819767401519142
0	3	-0.28167509493881676
1	0	-0.2814491932242536
1	0	-0.28122395901399905
1	0	-0.28095484609366167
0	1	-0.28068225319651363
1	0	-0.28040562677476
1	0	-0.2801417801860001
3	0	-0.2798865687332477
3	0	-0.27961572110179356
0	1	-0.27933094952513426
0	1	-0.27905578786939184
1	0	-0.2788229441310452
1	0	-0.2785578317330681
1	0	-0.2783362766162982
1	0	-0.2780959110148281
1	0	-0.2778213867562541
1	0	-0.27748571674492273
1	0	-0.2772206661503733
0	1	-0.2769961587836052
1	0	-0.27673039807320376
0	1	-0.27646974941532637
0	1	-0.27624008269077516
3	0	-0.27602470221712944
0	1	-0.2757276320828432
0	1	-0.27548671394711277
3	0	-0.27524400202808097
0	3	-0.275037174936916
0	1	-0.2747918961255409
1	0	-0.2745323946493223
1	0	-0.2742461759602316
1	0	-0.2739418431116483
0	1	-0.2736622163162982
0	1	-0.2734168000301833
1	0	-0.2731744796776967
0	1	-0.27289581634207755
1	0	-0.2726619171946255
1	0	-0.2723939598051212
1	0	-0.2721594539342934
3	0	-0.2719418810421935
1	0	-0.2716853383508368
1	0	-0.2714094322231796
0	1	-0.27116872982856977
1	0	-0.27093309765719165
1	2	-0.27068595224481584
0	1	-0.2704179691283085
1	0	-0.2701979409593172
1	0	-0.26995715475622123
1	0	-0.2697144095638041
1	0	-0.2694684838813893
1	0	-0.2692003573407052
3	0	-0.2689205616917206
0	1	-0.2686965874943413
3	0	-0.26847143573358695
1	0	-0.26817747719663854
0	1	-0.2679427651032143
0	3	-0.26771257736942633
1	0	-0.2674454592129476
1	0	-0.2672034778796778
0	1	-0.2669368512002905
0	1	-0.2666519114207583
0	1	-0.26645330820146995
0	1	-0.2662363771005243
0	1	-0.2659755706730117
1	0	-0.2656929102457703
0	3	-0.26541004126032813
0	1	-0.26517329228462583
0	1	-0.2649287522056992
0	1	-0.2646948103232366
1	0	-0.26447212845108975
1	0	-0.26419008028527413
0	1	-0.26392725501515724
0	1	-0.2636626154726144
0	1	-0.26340116548634923
0	1	-0.26314132414559316
0	1	-0.2629384464548741
0	3	-0.2627055801757514
1	0	-0.2624616528359662
1	0	-0.2622561708583587
1	0	-0.2619574754456778
0	1	-0.26170222956120404
1	0	-0.26146619628365403
0	1	-0.26125358809778143
0	1	-0.2609305283585309
0	1	-0.2607035512318059
1	0	-0.260433361198791
1	0	-0.26020997255894907
0	1	-0.26000429762320937
1	0	-0.25978279177537034
0	1	-0.2595459251285927
1	0	-0.2592696165810643
1	0	-0.25902413089718473
1	1	-0.25876487581571717
1	0	-0.25852383742366236
0	3	-0.2583016379347542
0	1	-0.2580760887778736
1	0	-0.2578764032485183
0	1	-0.257665408409345
1	0	-0.25747567788357906
1	0	-0.257247934050097
1	0	-0.25701557638956046
1	0	-0.2568189534156599
1	1	-0.2565814699610957
1	0	-0.2563835524362762
3	0	-0.25612273019016596
1	0	-0.2558689619375501
1	0	-0.25564496348429305
3	0	-0.2553941008539357
0	1	-0.2551756825683334
1	0	-0.2549791455848129
0	1	-0.25475062237774726
0	1	-0.25451287218665986
0	1	-0.25427743045440965
3	0	-0.25405804155706263
0	1	-0.25382772475748155
1	0	-0.2535936643041733
1	0	-0.25335405822132073
3	0	-0.25311670942927095
0	1	-0.2529235506295986
0	1	-0.25271955797794093
0	1	-0.2524686367623343
0	1	-0.252237457406491
0	1	-0.2520280714994179
3	0	-0.25181667305017824
1	0	-0.25161252839864323
1	0	-0.2514092785767195
1	0	-0.2511777738275504
0	1	-0.2509860298536035
0	1	-0.250737203372017
1	0	-0.2505463001330379
1	0	-0.25032201883480537
1	0	-0.2501536973199883
1	0	-0.2499538913748437
1	0	-0.24971234068664466
1	0	-0.24951365982672985
1	0	-0.24930317900342042
1	0	-0.24907157224775428
0	3	-0.248873750601049
1	0	-0.24866530382568397
1	0	-0.24848186055043436
1	0	-0.24824926158801405
0	1	-0.24803393744725
3	0	-0.24781104778213958
3	0	-0.24758210716988083
0	1	-0.24738824496758893
1	0	-0.24718953506053082
1	0	-0.24694624075073246
1	0	-0.24671970890933326
1	0	-0.24652750280887265
1	0	-0.24632076703887096
0	1	-0.24611324139813912
1	0	-0.24590651773428934
1	0	-0.24571615762219334
1	0	-0.24552438594716247
0	1	-0.24534412166473293
1	0	-0.2451455878687746
1	0	-0.2449717991777587
1	0	-0.2447668560092623
0	1	-0.2445551681915534
1	0	-0.24436041964791919
0	1	-0.2441403296594788
3	0	-0.24393017626715655
1	0	-0.2436575520641687
1	1	-0.24342602220762263
1	0	-0.24317659999533045
1	0	-0.24298593473075092
1	0	-0.2427712891505793
0	1	-0.24254107162319263
1	0	-0.24233853796508753
1	1	-0.24212605958428207
4	0	-0.24193203549795084
0	1	-0.24168061792222456
1	0	-0.2415110773386736
1	0	-0.24129828643910017
1	0	-0.2410994170019811
1	0	-0.24087690980851834
0	1	-0.24070338941149405
3	0	-0.24052193855124115
1	0	-0.24031152872250405
1	0	-0.24008888934749795
0	1	-0.23986541529302172
1	0	-0.23966698599359595
1	0	-0.23947267831661545
1	0	-0.23927998023961222
1	0	-0.23905146233569338
1	0	-0.2387992689699244
1	0	-0.23858239381491653
1	0	-0.2383985912495587
3	0	-0.23821439273264414
0	1	-0.23801063525692046
0	1	-0.23782523309242792
3	0	-0.23764591403615598
0	1	-0.23745223880955835
1	0	-0.23722937622881063
1	0	-0.23700897273221036
1	0	-0.23682765965297234
0	1	-0.23664980699648286
1	0	-0.23644979804231162
1	0	-0.23626496974314565
1	0	-0.23606288717389723
1	0	-0.23588254697701183
1	0	-0.235685745608463
1	0	-0.23550564731707296
1	0	-0.23531099615328765
1	0	-0.23510446336075472
1	0	-0.23490064410337508
1	0	-0.23468913425635488
1	0	-0.23452074543762227
1	0	-0.2343016381299644
1	0	-0.23411938458514991
0	1	-0.23398040329276037
0	1	-0.23380029448017192
1	1	-0.23363347913070037
1	0	-0.2334074508268772
1	0	-0.2332303566144367
3	0	-0.2330415320872781
0	1	-0.23284442622096366
0	1	-0.23264531061357854
1	0	-0.23243402878346536
1	0	-0.23224673076431823
0	1	-0.23202087325451656
0	3	-0.23184475403841148
0	1	-0.2316354462848827
0	1	-0.23145508348698596
1	0	-0.2312416253749568
1	0	-0.2310615459573106
0	1	-0.23086198708526162
0	1	-0.23065657531851452
0	1	-0.23044313523532883
1	0	-0.23028554543757307
0	1	-0.23011913960481464
1	0	-0.22993251464634196
1	0	-0.22972512247569388
1	0	-0.2295602463698301
0	1	-0.22936233344351653
3	0	-0.22914874254141201
1	0	-0.22893142189353996
1	0	-0.2287540268758727
0	1	-0.22856053073062577
0	1	-0.22838187047643205
1	0	-0.22820610594728902
1	0	-0.22802427607931974
1	0	-0.22783353230416709
0	1	-0.22766400438018194
0	1	-0.2274781134584262
1	0	-0.2272491489918497
1	0	-0.22705482284365208
0	1	-0.22686581225508523
1	0	-0.2266853632280695
0	1	-0.22647803828749147
0	1	-0.22630174582297163
0	1	-0.2261094216552989
0	1	-0.22589048879032148
1	0	-0.22570085495998504
1	0	-0.22549814248621852
1	0	-0.22532450366195633
0	1	-0.22512408093786318
1	1	-0.2249170235525797
0	1	-0.2247093298493102
1	0	-0.2245602766224023
0	1	-0.2243781417151759
1	0	-0.22415358275365377
0	1	-0.22396833314884906
0	1	-0.22378213013495285
3	0	-0.2236109578114175
1	0	-0.22341964719261154
1	0	-0.2232192600964648
0	1	-0.22303587370506378
1	0	-0.22283262977287815
0	1	-0.22265482738245584
0	1	-0.22248015812301486
3	0	-0.2222795787375081
0	1	-0.22211895810495313
3	0	-0.2219540427057505
1	0	-0.22180149125529616
1	0	-0.22164678180575842
1	0	-0.2214566975841208
0	1	-0.22124319287369892
3	0	-0.22107821576754227
1	0	-0.22088691736741975
0	1	-0.22069006290789017
3	0	-0.22048625045573317
1	0	-0.22032146009040054
1	0	-0.22014010454407024
1	0	-0.21996006624569753
1	0	-0.21978237548671278
1	0	-0.21960683332202907
0	1	-0.2194653820489975
1	0	-0.2192751946923871
0	1	-0.21908544228616872
0	1	-0.21889847310781996
0	1	-0.21870058119974295
0	1	-0.2185438074625205
0	3	-0.21831944963352684
1	0	-0.2181526562687864
0	1	-0.21796118176557344
1	0	-0.21779689448601405
3	0	-0.21761771401943736
3	0	-0.21746109152855808
1	0	-0.21729426935004248
0	1	-0.2170797053790224
1	0	-0.21692582702672245
1	0	-0.21675835103377739
0	1	-0.21657836085277266
1	0	-0.21638746644976883
1	0	-0.21623208706745822
1	0	-0.21603696654280732
1	0	-0.21587166765448096
0	1	-0.21570768214641084
1	0	-0.21550737272435078
0	3	-0.21534386212769357
0	1	-0.21517808862514587
1	0	-0.2149892457920065
1	0	-0.2148024264235314
3	0	-0.21462877979067635
3	0	-0.21446344417073662
0	1	-0.21431451238145738
0	1	-0.2141359044506334
1	0	-0.21395297828203483
1	0	-0.2137912602059397
1	0	-0.21361823216857473
1	0	-0.21344758083291485
0	1	-0.21324183226646853
0	1	-0.21306335720322606
1	0	-0.2128740388127584
0	2	-0.21270481147396475
1	0	-0.21252572994607677
3	0	-0.2123530514099588
1	0	-0.2121608122271919
0	1	-0.21199023346037804
1	0	-0.21183426142576767
3	0	-0.21165355594020135
0	1	-0.21149673505244382
1	0	-0.21133450586782818
1	0	-0.21111941880154345
3	0	-0.2109373707620965
1	0	-0.2107797728477408
1	0	-0.21060050024261318
0	1	-0.2104408382245176
0	1	-0.21028166581905533
0	1	-0.2100858882776529
3	0	-0.20994783998211444
3	0	-0.20978236150766968
0	1	-0.20961013417332455
0	1	-0.20939508082149988
3	0	-0.20923394826178235
1	0	-0.20905002521942734
0	1	-0.20886450801233017
0	1	-0.2087065649281727
0	1	-0.20854179543692425
1	0	-0.20838608674501333
1	0	-0.20819950047062794
0	1	-0.20805068864476678
3	0	-0.20789723833839527
0	1	-0.20772033678382562
2	0	-0.2075671756737228
1	0	-0.20740054417225368
1	0	-0.20725318661119824
1	0	-0.20706674685629617
0	1	-0.20691128439244783
1	0	-0.2067431032889126
1	0	-0.2065843448199311
3	0	-0.20643846194734003
0	1	-0.2062525950121683
1	0	-0.20609535171413407
1	0	-0.20592611984716422
0	1	-0.20573941640670795
3	0	-0.2055972824370012
0	1	-0.20542788901165876
1	0	-0.20528556414574756
0	1	-0.20509988874031926
0	1	-0.20495758778844847
1	0	-0.20478617905968613
0	1	-0.20460818271180312
1	0	-0.2044566430613456
0	1	-0.20429294745677887
0	1	-0.20412243346424772
1	0	-0.20397847901648058
0	1	-0.20382692882471995
1	0	-0.2036683484956069
1	0	-0.20352754422182415
1	0	-0.20339158378416572
0	1	-0.20324722561165837
1	0	-0.2030879115837368
1	0	-0.20291534219447938
1	0	-0.20272560869118245
0	1	-0.20257223266949703
0	3	-0.20244280787450503
1	1	-0.20226741760772615
0	1	-0.20211457511465658
0	1	-0.2019313811935226
0	1	-0.201785091410564
0	1	-0.20161073782787173
1	0	-0.20145610562256214
3	0	-0.2013063327331011
1	0	-0.2011415222159414
1	0	-0.2009700633484367
0	1	-0.20082150286273037
1	0	-0.20064430051950882
3	0	-0.20047218080360008
0	1	-0.20033664174972682
1	0	-0.20019102709537315
1	0	-0.20004596918353018
0	1	-0.19988741521708045
1	0	-0.19972364220018082
1	0	-0.19957832507294693
1	0	-0.1994324147996548
3	0	-0.19926864600608774
1	0	-0.19909326282430945
3	0	-0.1989525598211237
1	0	-0.19879898813743885
1	0	-0.19861323383710952
1	0	-0.19845643509111638
1	0	-0.198289665277433
1	0	-0.19810736899198317
0	1	-0.1979845943370411
1	0	-0.19782703086813788
1	0	-0.19767650764682412
1	0	-0.19750372960739843
1	0	-0.19734482929728903
1	0	-0.19718786529428622
1	0	-0.1970562427127317
1	0	-0.19690740914673693
0	1	-0.1967882288346675
3	0	-0.1966234064443615
1	0	-0.19643845822495368
0	1	-0.19626990347952783
0	1	-0.19612729939383705
1	0	-0.19596982410169633
1	0	-0.19582989106554272
1	0	-0.19568969769475467
1	0	-0.19553571202139536
0	1	-0.19538428540490962
0	1	-0.19524240974507034
0	1	-0.19507077798589445
0	1	-0.1949394459643976
1	0	-0.19478326759458486
1	0	-0.19460865109335468
1	0	-0.19444818658333754
0	1	-0.1942991433611304
1	0	-0.19415836369546166
1	0	-0.19400253428235176
0	1	-0.1938560768173542
0	1	-0.19370568539391886
0	1	-0.19354321079716785
0	1	-0.19339237837123913
3	0	-0.19325806463056652
1	0	-0.19311449130357947
0	1	-0.19296370243200028
1	0	-0.1927897370141773
0	1	-0.1926185868382091
3	0	-0.19249052762969204
3	0	-0.19232998317520722
0	1	-0.19220381716315224
3	0	-0.19207414285981345
4	0	-0.19192575489571204
0	1	-0.19177633589997778
1	0	-0.19165271384937538
1	0	-0.1914956153460041
1	0	-0.1913812823393825
1	0	-0.19123079321335856
3	0	-0.1910955439369719
1	0	-0.1909250173769383
0	1	-0.19076679212122857
0	3	-0.19062065159918123
1	0	-0.19048281946215628
1	0	-0.19035893704184426
0	1	-0.1902033076874844
3	0	-0.19005717695626334
1	0	-0.18991633900892146
4	0	-0.18971834917000627
1	0	-0.1895926875705764
1	0	-0.18942435791248502
1	0	-0.18929413139439238
1	0	-0.18913444097108773
3	0	-0.18900171349297173
1	0	-0.1888762292228054
0	1	-0.18874012634028875
1	0	-0.18857157955131593
0	1	-0.1884135263462492
1	0	-0.18825427010132423
1	0	-0.188097349960322
1	0	-0.1879498139832494
0	1	-0.18780661680793498
1	0	-0.18766167596203964
1	0	-0.18749045741778728
1	0	-0.18731673656079934
3	0	-0.1871694129410372
0	1	-0.18702863098975542
1	0	-0.1868930067636678
3	0	-0.1867416488989065
3	0	-0.1866115013805551
0	1	-0.1864371882069566
1	0	-0.1862823054101081
0	3	-0.18613324979096302
1	0	-0.18599978922397103
0	3	-0.18583081704078713
0	1	-0.18566592163796336
1	0	-0.18550456184093464
3	0	-0.18534970818071725
1	0	-0.18523094030600393
1	0	-0.18510793356751548
1	0	-0.1849742309940472
1	0	-0.18482646319899548
1	0	-0.18465845906603934
1	0	-0.18450707498907057
1	0	-0.184377373280097
1	0	-0.18418239348134938
0	1	-0.18401043779883186
1	0	-0.1838470544147348
0	1	-0.1836871579973659
1	0	-0.18354255468318517
0	1	-0.18340838228971112
0	1	-0.18327883938963663
0	1	-0.18310611208399255
1	0	-0.18293679016287198
0	1	-0.1827944865108948
1	0	-0.18263201571817259
3	0	-0.18247559103616534
1	0	-0.18233714253543487
0	1	-0.18220143193036664
1	0	-0.1820609851778605
0	1	-0.1819391047326569
0	3	-0.1817770085889619
1	0	-0.18164362841679008
1	0	-0.18151904278564582
1	0	-0.1813712093830634
1	0	-0.18124062095511365
1	0	-0.1811106979312858
1	0	-0.1809679826927239
1	0	-0.18082493211120004
1	0	-0.18066299100088268
3	0	-0.18052072732565677
3	0	-0.18038891108130853
3	0	-0.18021800557950182
0	1	-0.18008311896907409
1	0	-0.17994576658116823
1	0	-0.1798206962121337
0	1	-0.17968049478019338
1	0	-0.17952639678817114
0	1	-0.17937655435939648
0	1	-0.1792256670886745
0	1	-0.17910006551577468
0	1	-0.1789712457391331
1	0	-0.17883508042829424
0	2	-0.17868628281295626
2	0	-0.17853882230778592
0	1	-0.17841191918518584
1	0	-0.17827445002161946
0	3	-0.1781373668878712
0	3	-0.17798241167900059
1	0	-0.17784984307204632
0	1	-0.17771623594478128
1	0	-0.17757293037854532
1	0	-0.1774342100021527
1	0	-0.17729465048019838
1	0	-0.17715177650857944
1	0	-0.17698757834588663
1	0	-0.17685182431412555
1	0	-0.17671195177040613
0	1	-0.17656730627551645
3	0	-0.1764169926871006
0	1	-0.17630370256452968
1	0	-0.17617379469527225
1	0	-0.1760360080646525
3	0	-0.17589337934459284
3	0	-0.1757563108062835
1	0	-0.17562254394376123
1	0	-0.1754786342529741
0	1	-0.17531834599533636
0	1	-0.17518695961869404
1	0	-0.1750256598830212
1	0	-0.17490917108334147
0	1	-0.1747505518978101
0	1	-0.17461185543508626
1	0	-0.17447985288082513
1	0	-0.17435399478554653
0	1	-0.17420533343379258
0	1	-0.17407931041126495
0	1	-0.17395089316474116
1	0	-0.1738198503978578
1	0	-0.173701359535137
0	1	-0.1735558798238791
0	1	-0.1734266756134744
1	0	-0.17330479647439706
1	0	-0.17318933650767432
1	1	-0.1730536496082875
1	0	-0.17292318659310096
1	0	-0.17280564847266863
1	0	-0.17265914327075155
3	0	-0.17253928184567652
0	1	-0.17238197067889377
3	0	-0.17223507808304023
3	0	-0.17209543764566954
1	0	-0.17195923605041424
1	0	-0.17182033631277116
0	1	-0.17167590118543688
0	1	-0.17154668134256257
0	1	-0.1714101483136505
0	1	-0.17127589115205916
1	0	-0.1711471431960399
1	0	-0.17102588739416671
0	1	-0.1708854111796103
1	0	-0.17074810855787212
1	0	-0.17059907695597087
0	1	-0.17047710886524203
3	0	-0.1703524588865145
1	0	-0.17022707042700205
1	0	-0.17008942106011515
3	0	-0.169953425205163
1	0	-0.16983726423791362
0	1	-0.16971801546710127
0	1	-0.1695672257908173
1	0	-0.16942646326770766
3	0	-0.16930982271217745
1	0	-0.16917696537079974
3	0	-0.16903619731928018
3	0	-0.1688968775473515
1	0	-0.1687618092015054
1	0	-0.16860965435486452
1	0	-0.16848887034755006
3	0	-0.16833891639734896
3	0	-0.16820966994758862
0	1	-0.168095557531911
0	1	-0.16797072318590284
0	1	-0.16784210653897846
1	0	-0.1677092265950737
1	0	-0.16757715743897125
0	1	-0.16745588668300332
0	1	-0.16733828567889372
1	0	-0.16719867903713073
1	0	-0.16707528113964215
0	1	-0.1669680143056977
0	1	-0.16683246965572557
3	0	-0.1666978031851446
0	1	-0.16658661025773697
0	2	-0.16647626780180708
0	1	-0.1663379407433873
0	1	-0.16619146613766436
1	0	-0.1660557747882122
3	0	-0.16594281029531366
0	1	-0.1658261010001086
1	0	-0.16570625439462194
3	0	-0.1655955226345406
0	1	-0.1654599471591867
0	1	-0.16532892164291485
1	0	-0.16519708458362126
1	0	-0.16507275601438956
1	0	-0.16494520007208383
1	0	-0.16482552475636292
0	1	-0.16469325307191388
0	1	-0.1645734121434419
0	1	-0.16442919767169156
3	0	-0.1643104738024458
0	1	-0.16418991120535598
1	0	-0.16407517244531394
1	0	-0.16395313283256957
1	0	-0.16380947083742065
3	0	-0.16368558694096724
0	1	-0.16356859917162386
